wavelength,channel_1
1468.68,-19.0869
1468.69,-19.1477
1468.7,-19.1252
1468.71,-19.098
1468.72,-19.0681
1468.73,-19.0381
1468.74,-19.0027
1468.75,-18.9801
1468.76,-18.9658
1468.77,-19.3571
1468.78,-21.6916
1468.79,-29.5669
1468.8,-22.2005
1468.81,-19.5595
1468.82,-19.0316
1468.83,-19.0127
1468.84,-19.0315
1468.85,-18.9701
1468.86,-19.0417
1468.87,-19.2395
1468.88,-19.2879
1468.89,-19.2679
1468.9,-19.1936
1468.91,-19.0323
1468.92,-19.0204
1468.93,-19.1053
1468.94,-18.9246
1468.95,-18.8989
1468.96,-18.9661
1468.97,-18.9922
1468.98,-19.0193
1468.99,-19.047
1469.0,-19.0436
1469.01,-19.1032
1469.02,-19.1613
1469.03,-18.9763
1469.04,-18.9521
1469.05,-19.0261
1469.06,-19.0742
1469.07,-19.114
1469.08,-19.1284
1469.09,-19.0614
1469.1,-19.0265
1469.11,-19.1211
1469.12,-19.0544
1469.13,-19.0053
1469.14,-19.066
1469.15,-19.1148
1469.16,-19.1885
1469.17,-19.247
1469.18,-19.1796
1469.19,-19.0846
1469.2,-19.0983
1469.21,-19.064
1469.22,-18.9381
1469.23,-18.9196
1469.24,-18.9563
1469.25,-19.0481
1469.26,-19.1516
1469.27,-19.1104
1469.28,-19.036
1469.29,-19.198
1469.3,-19.2194
1469.31,-19.0569
1469.32,-18.9535
1469.33,-18.9047
1469.34,-18.8641
1469.35,-18.9151
1469.36,-19.0417
1469.37,-18.9672
1469.38,-19.0774
1469.39,-19.1577
1469.4,-19.0801
1469.41,-19.0405
1469.42,-19.0078
1469.43,-18.9638
1469.44,-18.9663
1469.45,-19.0351
1469.46,-19.0078
1469.47,-19.136
1469.48,-19.4017
1469.49,-19.3741
1469.5,-19.2975
1469.51,-19.2022
1469.52,-19.0779
1469.53,-19.014
1469.54,-18.9815
1469.55,-18.9225
1469.56,-18.9041
1469.57,-18.9806
1469.58,-19.0225
1469.59,-19.0206
1469.6,-19.018
1469.61,-18.983
1469.62,-19.0186
1469.63,-19.1362
1469.64,-19.0423
1469.65,-18.9148
1469.66,-18.9838
1469.67,-19.0729
1469.68,-19.1211
1469.69,-19.1425
1469.7,-19.0979
1469.71,-19.013
1469.72,-19.0784
1469.73,-19.0876
1469.74,-18.9233
1469.75,-19.0217
1469.76,-19.1036
1469.77,-19.1389
1469.78,-19.1755
1469.79,-19.1576
1469.8,-19.0873
1469.81,-19.1672
1469.82,-19.3337
1469.83,-19.1113
1469.84,-18.9777
1469.85,-18.9673
1469.86,-18.9811
1469.87,-19.0235
1469.88,-19.0809
1469.89,-19.1221
1469.9,-19.1514
1469.91,-19.1438
1469.92,-19.0148
1469.93,-18.946
1469.94,-18.9839
1469.95,-19.0539
1469.96,-19.1808
1469.97,-19.2564
1469.98,-19.1127
1469.99,-19.0878
1470.0,-19.2358
1470.01,-19.1197
1470.02,-18.9909
1470.03,-18.949
1470.04,-18.9518
1470.05,-19.0179
1470.06,-19.2052
1470.07,-19.2939
1470.08,-19.1405
1470.09,-19.1401
1470.1,-19.1499
1470.11,-19.066
1470.12,-19.0113
1470.13,-18.9742
1470.14,-18.9776
1470.15,-19.0661
1470.16,-19.153
1470.17,-19.0839
1470.18,-19.1825
1470.19,-19.3107
1470.2,-19.2586
1470.21,-19.1999
1470.22,-19.1145
1470.23,-19.02
1470.24,-19.0347
1470.25,-19.1209
1470.26,-19.0451
1470.27,-19.0199
1470.28,-19.1505
1470.29,-19.1769
1470.3,-19.1602
1470.31,-19.1006
1470.32,-18.973
1470.33,-18.9757
1470.34,-19.1092
1470.35,-19.1051
1470.36,-19.0144
1470.37,-19.0453
1470.38,-19.1053
1470.39,-19.1245
1470.4,-19.1154
1470.41,-19.0083
1470.42,-18.9059
1470.43,-19.0182
1470.44,-18.9674
1470.45,-18.848
1470.46,-18.9125
1470.47,-18.9656
1470.48,-18.9871
1470.49,-19.0368
1470.5,-19.0716
1470.51,-18.9789
1470.52,-18.9463
1470.53,-19.0488
1470.54,-18.8654
1470.55,-18.7766
1470.56,-18.8219
1470.57,-18.8775
1470.58,-18.9142
1470.59,-18.9034
1470.6,-18.889
1470.61,-18.9647
1470.62,-19.0369
1470.63,-18.842
1470.64,-18.6919
1470.65,-18.6742
1470.66,-18.7137
1470.67,-18.8415
1470.68,-18.9397
1470.69,-18.8893
1470.7,-18.8814
1470.71,-18.8436
1470.72,-18.7434
1470.73,-18.6943
1470.74,-18.6843
1470.75,-18.6882
1470.76,-18.8111
1470.77,-19.0465
1470.78,-19.0405
1470.79,-18.8578
1470.8,-18.9356
1470.81,-18.8713
1470.82,-18.7586
1470.83,-18.7098
1470.84,-18.6772
1470.85,-18.6866
1470.86,-18.8231
1470.87,-18.9409
1470.88,-18.7818
1470.89,-18.8422
1470.9,-18.925
1470.91,-18.8508
1470.92,-18.8183
1470.93,-18.7525
1470.94,-18.6537
1470.95,-18.6182
1470.96,-18.6845
1470.97,-18.7429
1470.98,-18.7114
1470.99,-18.8777
1471.0,-18.9496
1471.01,-18.8916
1471.02,-18.7783
1471.03,-18.6658
1471.04,-18.6974
1471.05,-18.8364
1471.06,-18.8621
1471.07,-18.7943
1471.08,-18.8695
1471.09,-18.9794
1471.1,-19.0384
1471.11,-19.0466
1471.12,-18.8706
1471.13,-18.6347
1471.14,-18.8117
1471.15,-18.791
1471.16,-18.6654
1471.17,-18.7279
1471.18,-18.7554
1471.19,-18.7707
1471.2,-18.7866
1471.21,-18.7274
1471.22,-18.5961
1471.23,-18.6705
1471.24,-19.0563
1471.25,-18.9018
1471.26,-18.6291
1471.27,-18.6288
1471.28,-18.6729
1471.29,-18.7574
1471.3,-18.8559
1471.31,-18.8798
1471.32,-18.82
1471.33,-18.8274
1471.34,-18.8746
1471.35,-18.745
1471.36,-18.6857
1471.37,-18.6526
1471.38,-18.6337
1471.39,-18.7745
1471.4,-18.9826
1471.41,-18.9022
1471.42,-18.7507
1471.43,-18.7741
1471.44,-18.9327
1471.45,-19.5517
1471.46,-23.1768
1471.47,-25.6934
1471.48,-19.6336
1471.49,-18.9725
1471.5,-18.8403
1471.51,-18.7859
1471.52,-18.9021
1471.53,-18.863
1471.54,-18.7899
1471.55,-18.7327
1471.56,-18.6737
1471.57,-18.7059
1471.58,-18.8671
1471.59,-18.8735
1471.6,-18.7932
1471.61,-18.8553
1471.62,-18.8647
1471.63,-18.8531
1471.64,-18.8261
1471.65,-18.7432
1471.66,-18.6783
1471.67,-18.7515
1471.68,-18.9255
1471.69,-18.844
1471.7,-18.7184
1471.71,-18.7489
1471.72,-18.7734
1471.73,-18.7725
1471.74,-18.7284
1471.75,-18.6253
1471.76,-18.6539
1471.77,-18.8368
1471.78,-18.818
1471.79,-18.7109
1471.8,-18.7
1471.81,-18.7046
1471.82,-18.716
1471.83,-18.7304
1471.84,-18.6609
1471.85,-18.5728
1471.86,-18.6499
1471.87,-18.7352
1471.88,-18.7532
1471.89,-18.7894
1471.9,-18.8423
1471.91,-18.9103
1471.92,-18.9888
1471.93,-18.9865
1471.94,-18.817
1471.95,-18.6985
1471.96,-18.7708
1471.97,-18.741
1471.98,-18.7536
1471.99,-18.7915
1472.0,-18.8394
1472.01,-18.881
1472.02,-18.8375
1472.03,-18.7141
1472.04,-18.7752
1472.05,-18.9353
1472.06,-18.7979
1472.07,-18.7213
1472.08,-18.6995
1472.09,-18.6942
1472.1,-18.8272
1472.11,-18.9931
1472.12,-18.9393
1472.13,-18.8303
1472.14,-18.8126
1472.15,-18.8414
1472.16,-18.8238
1472.17,-18.794
1472.18,-18.762
1472.19,-18.8171
1472.2,-19.0057
1472.21,-18.9803
1472.22,-18.8084
1472.23,-18.8289
1472.24,-18.8191
1472.25,-18.7947
1472.26,-18.794
1472.27,-18.7646
1472.28,-18.7677
1472.29,-18.8843
1472.3,-18.9645
1472.31,-18.8648
1472.32,-18.9392
1472.33,-18.9299
1472.34,-18.8457
1472.35,-18.7613
1472.36,-18.701
1472.37,-18.7434
1472.38,-18.8923
1472.39,-19.0384
1472.4,-18.9894
1472.41,-18.8655
1472.42,-18.8929
1472.43,-18.9244
1472.44,-18.9295
1472.45,-18.865
1472.46,-18.7537
1472.47,-18.8123
1472.48,-18.9744
1472.49,-18.916
1472.5,-18.8012
1472.51,-18.8043
1472.52,-18.8154
1472.53,-18.8652
1472.54,-18.9725
1472.55,-18.9067
1472.56,-18.719
1472.57,-18.8646
1472.58,-18.9345
1472.59,-18.9097
1472.6,-18.904
1472.61,-18.8909
1472.62,-18.8878
1472.63,-18.8812
1472.64,-18.8283
1472.65,-18.6908
1472.66,-18.8166
1472.67,-18.9102
1472.68,-18.8386
1472.69,-18.8025
1472.7,-18.7782
1472.71,-18.8009
1472.72,-18.9156
1472.73,-18.911
1472.74,-18.7259
1472.75,-18.679
1472.76,-18.833
1472.77,-18.8683
1472.78,-18.8333
1472.79,-18.8003
1472.8,-18.7845
1472.81,-18.8496
1472.82,-18.9083
1472.83,-18.7922
1472.84,-18.703
1472.85,-18.7908
1472.86,-18.8595
1472.87,-18.8702
1472.88,-18.8565
1472.89,-18.8234
1472.9,-18.8712
1472.91,-19.0412
1472.92,-18.8596
1472.93,-18.7257
1472.94,-18.8574
1472.95,-18.8779
1472.96,-18.8787
1472.97,-18.8838
1472.98,-18.842
1472.99,-18.8037
1473.0,-18.9895
1473.01,-19.0687
1473.02,-18.7869
1473.03,-18.7957
1473.04,-18.8651
1473.05,-18.8884
1473.06,-18.8783
1473.07,-18.8152
1473.08,-18.7897
1473.09,-18.9967
1473.1,-19.1837
1473.11,-18.9664
1473.12,-18.8608
1473.13,-18.8887
1473.14,-18.964
1473.15,-19.1517
1473.16,-19.222
1473.17,-18.9896
1473.18,-18.8765
1473.19,-19.0471
1473.2,-19.1535
1473.21,-19.0882
1473.22,-19.0171
1473.23,-18.9534
1473.24,-18.912
1473.25,-18.9611
1473.26,-18.9705
1473.27,-18.8373
1473.28,-18.9694
1473.29,-19.1086
1473.3,-19.0295
1473.31,-18.9671
1473.32,-18.8983
1473.33,-18.8258
1473.34,-18.8548
1473.35,-18.949
1473.36,-18.8396
1473.37,-18.995
1473.38,-19.0814
1473.39,-19.0454
1473.4,-19.06
1473.41,-19.0117
1473.42,-18.9562
1473.43,-18.9486
1473.44,-18.9284
1473.45,-18.8495
1473.46,-18.8661
1473.47,-19.0739
1473.48,-19.1254
1473.49,-19.0821
1473.5,-18.9971
1473.51,-18.9099
1473.52,-18.9624
1473.53,-19.0407
1473.54,-18.9217
1473.55,-18.8123
1473.56,-18.8516
1473.57,-18.9289
1473.58,-18.9956
1473.59,-19.1156
1473.6,-19.1751
1473.61,-19.0113
1473.62,-18.9288
1473.63,-19.0177
1473.64,-18.8869
1473.65,-18.84
1473.66,-18.8985
1473.67,-18.9573
1473.68,-19.043
1473.69,-19.1255
1473.7,-19.0839
1473.71,-18.9506
1473.72,-19.0061
1473.73,-19.0091
1473.74,-18.8559
1473.75,-18.8194
1473.76,-18.8271
1473.77,-18.8634
1473.78,-18.9404
1473.79,-19.0201
1473.8,-19.0318
1473.81,-19.1507
1473.82,-19.1581
1473.83,-18.9979
1473.84,-18.9593
1473.85,-18.9476
1473.86,-18.8901
1473.87,-18.9574
1473.88,-19.0404
1473.89,-18.9768
1473.9,-19.0381
1473.91,-19.1017
1473.92,-19.0348
1473.93,-18.9646
1473.94,-18.9302
1473.95,-18.9154
1473.96,-18.9863
1473.97,-19.0788
1473.98,-18.9939
1473.99,-18.9693
1474.0,-19.1041
1474.01,-19.1365
1474.02,-19.1089
1474.03,-19.0621
1474.04,-18.9805
1474.05,-18.9259
1474.06,-18.9671
1474.07,-18.9461
1474.08,-18.9142
1474.09,-19.1558
1474.1,-19.2984
1474.11,-19.2939
1474.12,-19.2561
1474.13,-19.1778
1474.14,-19.1051
1474.15,-19.7498
1474.16,-22.252
1474.17,-21.8163
1474.18,-19.2215
1474.19,-19.2574
1474.2,-19.326
1474.21,-19.3517
1474.22,-19.2963
1474.23,-19.1472
1474.24,-19.1431
1474.25,-19.144
1474.26,-18.9775
1474.27,-18.9707
1474.28,-19.0104
1474.29,-19.011
1474.3,-19.0589
1474.31,-19.174
1474.32,-19.1799
1474.33,-19.0599
1474.34,-19.149
1474.35,-19.1002
1474.36,-18.9817
1474.37,-19.0076
1474.38,-19.0397
1474.39,-19.0781
1474.4,-19.1469
1474.41,-19.1931
1474.42,-19.1267
1474.43,-19.089
1474.44,-19.2023
1474.45,-19.1153
1474.46,-19.0032
1474.47,-18.9682
1474.48,-18.979
1474.49,-19.0989
1474.5,-19.2357
1474.51,-19.1817
1474.52,-19.0304
1474.53,-19.0839
1474.54,-19.1096
1474.55,-19.0025
1474.56,-18.937
1474.57,-18.9007
1474.58,-18.9469
1474.59,-19.0952
1474.6,-19.1746
1474.61,-19.0826
1474.62,-19.063
1474.63,-19.1156
1474.64,-19.1269
1474.65,-19.0866
1474.66,-19.0123
1474.67,-18.9063
1474.68,-18.9572
1474.69,-19.1813
1474.7,-19.0366
1474.71,-19.0461
1474.72,-19.138
1474.73,-19.1427
1474.74,-19.1453
1474.75,-19.1038
1474.76,-18.9629
1474.77,-18.8536
1474.78,-18.9469
1474.79,-18.9852
1474.8,-18.9497
1474.81,-19.1031
1474.82,-19.189
1474.83,-19.218
1474.84,-19.2051
1474.85,-19.08
1474.86,-18.9219
1474.87,-18.9229
1474.88,-19.0124
1474.89,-18.9901
1474.9,-18.9579
1474.91,-18.9739
1474.92,-19.0092
1474.93,-19.0855
1474.94,-19.1375
1474.95,-19.0121
1474.96,-18.8883
1474.97,-18.9161
1474.98,-18.9281
1474.99,-18.9394
1475.0,-18.9648
1475.01,-18.9924
1475.02,-19.0486
1475.03,-19.1318
1475.04,-19.0926
1475.05,-18.8554
1475.06,-18.8137
1475.07,-18.8348
1475.08,-18.7777
1475.09,-18.7826
1475.1,-18.827
1475.11,-18.9188
1475.12,-19.0734
1475.13,-19.0955
1475.14,-18.8537
1475.15,-18.8779
1475.16,-18.9568
1475.17,-18.9134
1475.18,-18.8817
1475.19,-18.809
1475.2,-18.724
1475.21,-18.7974
1475.22,-18.9296
1475.23,-18.8884
1475.24,-18.8197
1475.25,-18.8707
1475.26,-18.8591
1475.27,-18.8264
1475.28,-18.7753
1475.29,-18.7013
1475.3,-18.7392
1475.31,-18.8986
1475.32,-18.9152
1475.33,-18.8451
1475.34,-18.8294
1475.35,-18.8455
1475.36,-18.8549
1475.37,-18.8731
1475.38,-18.8566
1475.39,-18.7044
1475.4,-18.628
1475.41,-18.7749
1475.42,-18.6645
1475.43,-18.6708
1475.44,-18.7381
1475.45,-18.7377
1475.46,-18.7264
1475.47,-18.6505
1475.48,-18.5193
1475.49,-18.4891
1475.5,-18.6886
1475.51,-18.6978
1475.52,-18.6134
1475.53,-18.6715
1475.54,-18.7203
1475.55,-18.7443
1475.56,-18.6979
1475.57,-18.5695
1475.58,-18.5791
1475.59,-18.8168
1475.6,-18.7874
1475.61,-18.6292
1475.62,-18.5733
1475.63,-18.5443
1475.64,-18.5537
1475.65,-18.6504
1475.66,-18.6067
1475.67,-18.4767
1475.68,-18.5654
1475.69,-18.654
1475.7,-18.6218
1475.71,-18.5875
1475.72,-18.5693
1475.73,-18.5736
1475.74,-18.6915
1475.75,-18.8098
1475.76,-18.6157
1475.77,-18.5561
1475.78,-18.6936
1475.79,-18.6663
1475.8,-18.6404
1475.81,-18.6238
1475.82,-18.6257
1475.83,-18.7065
1475.84,-18.8479
1475.85,-18.892
1475.86,-18.5959
1475.87,-18.6081
1475.88,-18.7414
1475.89,-18.7263
1475.9,-18.6859
1475.91,-18.6049
1475.92,-18.5396
1475.93,-18.6837
1475.94,-18.8889
1475.95,-18.6996
1475.96,-18.5982
1475.97,-18.7799
1475.98,-18.8379
1475.99,-18.8138
1476.0,-18.6951
1476.01,-18.5371
1476.02,-18.6652
1476.03,-18.8633
1476.04,-18.6873
1476.05,-18.5849
1476.06,-18.5988
1476.07,-18.6283
1476.08,-18.699
1476.09,-18.7788
1476.1,-18.6688
1476.11,-18.6156
1476.12,-18.9796
1476.13,-18.9877
1476.14,-18.7877
1476.15,-18.7375
1476.16,-18.73
1476.17,-18.7318
1476.18,-18.7835
1476.19,-18.831
1476.2,-18.7114
1476.21,-18.6143
1476.22,-18.7318
1476.23,-18.7144
1476.24,-18.6786
1476.25,-18.6683
1476.26,-18.6955
1476.27,-18.8051
1476.28,-18.8554
1476.29,-18.7538
1476.3,-18.6348
1476.31,-18.6866
1476.32,-18.7494
1476.33,-18.7278
1476.34,-18.7027
1476.35,-18.6726
1476.36,-18.6833
1476.37,-18.7367
1476.38,-18.6757
1476.39,-18.6951
1476.4,-18.8655
1476.41,-18.9072
1476.42,-18.8922
1476.43,-18.8688
1476.44,-18.8289
1476.45,-18.7967
1476.46,-18.87
1476.47,-18.8389
1476.48,-18.6578
1476.49,-18.7511
1476.5,-18.8398
1476.51,-18.8658
1476.52,-18.884
1476.53,-18.8824
1476.54,-18.87
1476.55,-18.9075
1476.56,-18.947
1476.57,-18.7617
1476.58,-18.7937
1476.59,-18.9037
1476.6,-18.9277
1476.61,-18.9351
1476.62,-18.9161
1476.63,-18.8859
1476.64,-18.9889
1476.65,-19.0814
1476.66,-18.9645
1476.67,-18.8615
1476.68,-18.8804
1476.69,-18.9199
1476.7,-18.9825
1476.71,-19.0301
1476.72,-18.969
1476.73,-19.0273
1476.74,-19.2712
1476.75,-19.2207
1476.76,-18.9891
1476.77,-18.9208
1476.78,-18.9381
1476.79,-19.0208
1476.8,-19.2429
1476.81,-19.3955
1476.82,-19.1727
1476.83,-19.0688
1476.84,-19.3532
1476.85,-22.301
1476.86,-23.7286
1476.87,-22.6302
1476.88,-24.9961
1476.89,-19.7687
1476.9,-19.1489
1476.91,-19.1248
1476.92,-19.1162
1476.93,-19.2711
1476.94,-19.2251
1476.95,-19.1868
1476.96,-19.1447
1476.97,-19.0815
1476.98,-19.1139
1476.99,-19.1394
1477.0,-19.0209
1477.01,-19.09
1477.02,-19.2869
1477.03,-19.275
1477.04,-19.217
1477.05,-19.1727
1477.06,-19.0983
1477.07,-19.1176
1477.08,-19.3068
1477.09,-19.2163
1477.1,-19.0403
1477.11,-19.1614
1477.12,-19.2854
1477.13,-19.3298
1477.14,-19.341
1477.15,-19.2896
1477.16,-19.1287
1477.17,-19.0871
1477.18,-19.1926
1477.19,-19.0505
1477.2,-19.0812
1477.21,-19.2166
1477.22,-19.2735
1477.23,-19.2942
1477.24,-19.2812
1477.25,-19.2198
1477.26,-19.159
1477.27,-19.1208
1477.28,-19.0189
1477.29,-18.9508
1477.3,-19.016
1477.31,-19.0603
1477.32,-19.1208
1477.33,-19.1835
1477.34,-19.1434
1477.35,-19.0805
1477.36,-19.1168
1477.37,-19.0409
1477.38,-18.9228
1477.39,-18.8967
1477.4,-18.8967
1477.41,-18.9372
1477.42,-19.0677
1477.43,-19.102
1477.44,-19.0412
1477.45,-19.1373
1477.46,-19.043
1477.47,-18.9142
1477.48,-18.8856
1477.49,-18.878
1477.5,-18.8859
1477.51,-18.9725
1477.52,-19.0729
1477.53,-19.0097
1477.54,-19.0377
1477.55,-19.1491
1477.56,-19.0839
1477.57,-19.0107
1477.58,-18.9583
1477.59,-18.9071
1477.6,-18.9217
1477.61,-18.9966
1477.62,-19.0028
1477.63,-19.0156
1477.64,-19.1592
1477.65,-19.1602
1477.66,-19.084
1477.67,-19.0087
1477.68,-18.942
1477.69,-18.9369
1477.7,-18.9822
1477.71,-19.0204
1477.72,-19.0043
1477.73,-19.0926
1477.74,-19.1741
1477.75,-19.1817
1477.76,-19.1569
1477.77,-19.0805
1477.78,-19.0539
1477.79,-19.2712
1477.8,-19.2298
1477.81,-19.0607
1477.82,-19.2128
1477.83,-19.3034
1477.84,-19.3257
1477.85,-19.3583
1477.86,-19.3389
1477.87,-19.1424
1477.88,-19.0186
1477.89,-19.2586
1477.9,-19.1119
1477.91,-19.0734
1477.92,-19.1381
1477.93,-19.1529
1477.94,-19.1756
1477.95,-19.2
1477.96,-19.1264
1477.97,-18.9553
1477.98,-18.8809
1477.99,-18.9612
1478.0,-18.9044
1478.01,-18.8762
1478.02,-18.8802
1478.03,-18.9247
1478.04,-18.9848
1478.05,-18.9986
1478.06,-19.0094
1478.07,-19.0452
1478.08,-19.029
1478.09,-18.9677
1478.1,-18.904
1478.11,-18.873
1478.12,-18.8882
1478.13,-19.0085
1478.14,-19.0957
1478.15,-18.9833
1478.16,-19.0427
1478.17,-19.1461
1478.18,-18.9984
1478.19,-18.9028
1478.2,-18.8427
1478.21,-18.7596
1478.22,-18.7665
1478.23,-18.956
1478.24,-19.0027
1478.25,-18.9535
1478.26,-19.1018
1478.27,-19.081
1478.28,-19.0443
1478.29,-18.9958
1478.3,-18.8958
1478.31,-18.8363
1478.32,-18.8562
1478.33,-18.9464
1478.34,-18.9048
1478.35,-19.0374
1478.36,-19.1591
1478.37,-19.1688
1478.38,-19.1604
1478.39,-19.0556
1478.4,-18.8332
1478.41,-18.8046
1478.42,-18.9115
1478.43,-18.8749
1478.44,-18.8852
1478.45,-18.9888
1478.46,-19.0559
1478.47,-19.1012
1478.48,-19.109
1478.49,-18.9986
1478.5,-18.8699
1478.51,-18.9875
1478.52,-19.0377
1478.53,-18.9263
1478.54,-18.9258
1478.55,-18.9666
1478.56,-19.0156
1478.57,-19.0656
1478.58,-19.028
1478.59,-18.9017
1478.6,-18.9881
1478.61,-19.1591
1478.62,-19.1002
1478.63,-19.078
1478.64,-19.0766
1478.65,-19.0933
1478.66,-19.1296
1478.67,-19.0952
1478.68,-18.941
1478.69,-18.9212
1478.7,-18.9687
1478.71,-18.9106
1478.72,-18.8837
1478.73,-18.8715
1478.74,-18.9097
1478.75,-19.0759
1478.76,-19.1956
1478.77,-19.0702
1478.78,-18.9153
1478.79,-18.9077
1478.8,-18.8925
1478.81,-18.8798
1478.82,-18.8639
1478.83,-18.8509
1478.84,-18.9518
1478.85,-19.1665
1478.86,-19.1558
1478.87,-18.9774
1478.88,-18.9871
1478.89,-19.0329
1478.9,-19.0461
1478.91,-19.0504
1478.92,-19.0146
1478.93,-18.9221
1478.94,-18.8962
1478.95,-19.092
1478.96,-19.0571
1478.97,-18.9198
1478.98,-18.9911
1478.99,-19.0293
1479.0,-19.0282
1479.01,-18.9907
1479.02,-18.9235
1479.03,-18.8627
1479.04,-18.9606
1479.05,-18.9893
1479.06,-18.8557
1479.07,-18.94
1479.08,-18.9999
1479.09,-19.0403
1479.1,-19.0451
1479.11,-18.9231
1479.12,-18.895
1479.13,-19.0789
1479.14,-19.1204
1479.15,-19.0425
1479.16,-18.959
1479.17,-18.9136
1479.18,-18.8895
1479.19,-18.924
1479.2,-18.9453
1479.21,-18.7997
1479.22,-18.8942
1479.23,-19.1407
1479.24,-19.1216
1479.25,-19.0714
1479.26,-19.0402
1479.27,-18.9864
1479.28,-18.962
1479.29,-18.9792
1479.3,-18.8312
1479.31,-18.688
1479.32,-18.8443
1479.33,-18.9243
1479.34,-18.9284
1479.35,-18.9309
1479.36,-18.938
1479.37,-18.9712
1479.38,-19.0034
1479.39,-18.9608
1479.4,-18.8146
1479.41,-18.8215
1479.42,-18.9676
1479.43,-18.9587
1479.44,-18.9057
1479.45,-18.825
1479.46,-18.7721
1479.47,-18.9046
1479.48,-19.0384
1479.49,-18.8518
1479.5,-18.7035
1479.51,-18.8014
1479.52,-18.8671
1479.53,-18.8863
1479.54,-18.9045
1479.55,-18.8577
1479.56,-19.0858
1479.57,-23.716
1479.58,-19.6768
1479.59,-18.8372
1479.6,-18.8061
1479.61,-18.8063
1479.62,-18.805
1479.63,-18.7889
1479.64,-18.7539
1479.65,-18.7374
1479.66,-18.9315
1479.67,-18.9899
1479.68,-18.7809
1479.69,-18.7232
1479.7,-18.7375
1479.71,-18.7706
1479.72,-18.8283
1479.73,-18.8353
1479.74,-18.8108
1479.75,-18.8385
1479.76,-18.9413
1479.77,-18.8635
1479.78,-18.7543
1479.79,-18.7027
1479.8,-18.6667
1479.81,-18.6812
1479.82,-18.7567
1479.83,-18.7087
1479.84,-18.6395
1479.85,-18.8719
1479.86,-19.0287
1479.87,-18.9471
1479.88,-18.834
1479.89,-18.7327
1479.9,-18.6719
1479.91,-18.8216
1479.92,-18.9681
1479.93,-18.7066
1479.94,-18.7474
1479.95,-18.8418
1479.96,-18.8189
1479.97,-18.8016
1479.98,-18.7812
1479.99,-18.7538
1480.0,-18.7862
1480.01,-18.9213
1480.02,-18.777
1480.03,-18.8182
1480.04,-19.0166
1480.05,-19.0578
1480.06,-19.0515
1480.07,-19.0014
1480.08,-18.9427
1480.09,-18.9763
1480.1,-18.9373
1480.11,-18.8147
1480.12,-18.7558
1480.13,-18.8498
1480.14,-18.9197
1480.15,-18.9947
1480.16,-19.0615
1480.17,-18.959
1480.18,-18.86
1480.19,-18.9655
1480.2,-18.8216
1480.21,-18.7228
1480.22,-18.7382
1480.23,-18.7574
1480.24,-18.8142
1480.25,-18.9634
1480.26,-19.1022
1480.27,-18.9979
1480.28,-18.8362
1480.29,-18.9976
1480.3,-18.9624
1480.31,-18.8341
1480.32,-18.7961
1480.33,-18.7971
1480.34,-18.8551
1480.35,-18.9716
1480.36,-19.0378
1480.37,-18.9602
1480.38,-19.0359
1480.39,-19.0111
1480.4,-18.9246
1480.41,-18.8926
1480.42,-18.8606
1480.43,-18.8964
1480.44,-19.0369
1480.45,-19.0163
1480.46,-18.9624
1480.47,-19.1405
1480.48,-19.1672
1480.49,-19.1077
1480.5,-19.0408
1480.51,-18.9182
1480.52,-18.8229
1480.53,-18.8981
1480.54,-18.9319
1480.55,-18.8173
1480.56,-18.8404
1480.57,-18.8827
1480.58,-18.878
1480.59,-18.8597
1480.6,-18.8063
1480.61,-18.7345
1480.62,-18.8052
1480.63,-18.8285
1480.64,-18.7295
1480.65,-18.8405
1480.66,-18.9181
1480.67,-18.93
1480.68,-18.9466
1480.69,-18.9176
1480.7,-18.7896
1480.71,-18.6781
1480.72,-18.676
1480.73,-18.6927
1480.74,-18.6363
1480.75,-18.6902
1480.76,-18.7947
1480.77,-18.893
1480.78,-18.9561
1480.79,-18.8916
1480.8,-18.7546
1480.81,-18.6797
1480.82,-18.6192
1480.83,-18.591
1480.84,-18.6213
1480.85,-18.644
1480.86,-18.7087
1480.87,-18.8524
1480.88,-18.9173
1480.89,-18.7759
1480.9,-18.8085
1480.91,-18.8849
1480.92,-18.7911
1480.93,-18.7331
1480.94,-18.7092
1480.95,-18.7187
1480.96,-18.8392
1480.97,-18.9395
1480.98,-18.8467
1480.99,-18.943
1481.0,-19.097
1481.01,-18.9622
1481.02,-18.8498
1481.03,-18.7899
1481.04,-18.7326
1481.05,-18.7774
1481.06,-18.9694
1481.07,-18.9984
1481.08,-18.8876
1481.09,-19.0535
1481.1,-19.0799
1481.11,-19.0583
1481.12,-19.0134
1481.13,-18.8954
1481.14,-18.7716
1481.15,-18.8033
1481.16,-18.9331
1481.17,-18.9594
1481.18,-18.9422
1481.19,-19.037
1481.2,-19.1018
1481.21,-19.0815
1481.22,-18.9513
1481.23,-18.7876
1481.24,-18.7967
1481.25,-18.9129
1481.26,-18.9365
1481.27,-18.9746
1481.28,-19.028
1481.29,-19.0534
1481.3,-19.0942
1481.31,-19.101
1481.32,-18.9583
1481.33,-18.93
1481.34,-19.3529
1481.35,-19.2332
1481.36,-19.0163
1481.37,-18.9698
1481.38,-18.9634
1481.39,-18.9939
1481.4,-19.0458
1481.41,-19.0029
1481.42,-18.8397
1481.43,-18.9192
1481.44,-19.0972
1481.45,-18.965
1481.46,-18.9084
1481.47,-18.9281
1481.48,-19.0026
1481.49,-19.1741
1481.5,-19.2209
